occurrenceID,institutionCode,catalogNumber,scientificName,order,family,genus,specificEpithet,day,month,year,countryCode,stateProvince,decimalLatitude,decimalLongitude,dynamicProperties,occurrenceRemarks,fieldNotes,body mass,body mass ambiguous,body mass units inferred,ear from notch,ear length,ear length units inferred,embryo count,embryo length,embryo size units inferred,forearm length,hind foot length,hind foot length units inferred,hind foot with claw,lactation,life stage,nipple,nipple count,pregnancy,sex,tail length,tail length estimated,tail length units inferred,testicle description,testicle length,testicle size units inferred,testicle width,total length,total length ambiguous,total length estimated,total length units inferred,tragus length,vagina
f81fdd4f-fe26-4943-a437-7a252240c327,ASU,ASUMAC008986,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,25,5,2023,US,Arizona,33.735796,-113.283299,"{ ""measurements"" : ""TL 170 mm, TV 96 mm, HF 20 mm, EAR 16 mm, WT 21 g"", ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" , ""preparedBy"" : ""Fenlon, Alexander S."" }",Field Notes on File,,21.0,,,,16.0,,,,,,20.0,,,,,,,,,96.0,,,,,,,170.0,,,,,
73d89c0a-f94d-4075-baaf-95b645e39657,ASU,ASUMAC008967,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,10,12,2022,US,Arizona,32.313446,-110.712751,"{ ""measurements"" : ""TOT: 188, TV: 99, HFL: 21, EAR: 19, WGT: 20"" , ""preservationFluid"" : ""70 percent ethanol"" }",,,20.0,,True,,19.0,True,,,,,21.0,True,,,,,,,,99.0,,True,,,,,188.0,,,True,,
9b880ee2-2ee8-4c53-a2ed-0f6495a94aa2,ASU,ASUMAC008973,"Chaetodipus intermedius (Merriam, 1889)",Rodentia,Heteromyidae,Chaetodipus,intermedius,10,12,2022,US,Arizona,32.31367,-110.712413,"{ ""measurements"" : ""TOT: 177, TV: 94, HFL: 22, EAR: 7, WGT: 18"" , ""preservationFluid"" : ""70 percent ethanol"" }",,,18.0,,True,,7.0,True,,,,,22.0,True,,,,,,,,94.0,,True,,,,,177.0,,,True,,
914082fe-486a-401b-9b36-53bc9b77cce3,ASU,ASUMAC008966,"Chaetodipus baileyi (Merriam, 1894)",Rodentia,Heteromyidae,Chaetodipus,baileyi,10,12,2022,US,Arizona,32.313963,-110.712686,"{ ""measurements"" : ""TOT: 208, TV: 116, HFL: 28, EAR: 10, WGT: 30"" , ""preservationFluid"" : ""70 percent ethanol"" }",,,30.0,,True,,10.0,True,,,,,28.0,True,,,,,,,,116.0,,True,,,,,208.0,,,True,,
401df2c6-eebe-41e3-a21a-ad0bc79aaee3,ASU,ASUMAC008965,"Sigmodon ochrognathus Bailey, 1902",Rodentia,Cricetidae,Sigmodon,ochrognathus,10,12,2022,US,Arizona,32.314015,-110.712783,"{ ""measurements"" : ""TOT: 204, TV: 86, HFL: 27, EAR: 15, WGT: 62"" , ""preservationFluid"" : ""None"" }",,,62.0,,True,,15.0,True,,,,,27.0,True,,,,,,,,86.0,,True,,,,,204.0,,,True,,
9350d969-6011-4619-b05a-2419d97458f7,ASU,ASUMAC008978,"Chaetodipus baileyi (Merriam, 1894)",Rodentia,Heteromyidae,Chaetodipus,baileyi,11,12,2022,US,Arizona,32.313198,-110.712913,"{ ""measurements"" : ""TOT: [142], TV: [56], HFL: 26, EAR: 11, WGT: 22"" , ""preservationFluid"" : ""70 percent ethanol"" }",Salvaged dead; Tail bobbed,,22.0,,True,,11.0,True,,,,,26.0,True,,,,,,,,56.0,True,True,,,,,142.0,,True,True,,
1963560f-7839-4a3c-978f-1a928852f9e7,ASU,ASUMAC008982,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,17,4,2022,US,Arizona,34.5,-112.528,"{ ""preservationFluid"" : ""70 percent ethanol, not formalin fixed"" }",Partially decomposed; originally preserved in 99% isopropyl alcohol before transferral to 70% ethanol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828ac72f-1d37-49bd-b1cd-76dc5ed78a07,ASU,ASUMAC008981,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,10,12,2022,US,Arizona,32.313867,-110.712791,"{ ""measurements"" : ""TOT: 322, TV: 134, HFL: 32, EAR: 32, WGT: 215"" , ""preservationFluid"" : ""70 percent ethanol"" }",Lesion on neck from extracted bot fly,,215.0,,True,,32.0,True,,,,,32.0,True,,,,,,,,134.0,,True,,,,,322.0,,,True,,
545cf88e-7dcb-4d65-b492-96f696498dc8,ASU,ASUMAC008972,"Sigmodon ochrognathus Bailey, 1902",Rodentia,Cricetidae,Sigmodon,ochrognathus,10,12,2022,US,Arizona,32.313379,-110.712829,"{ ""measurements"" : ""TOT: 214, TV: 99, HFL: 31, EAR: 16, WGT: 58"" , ""preservationFluid"" : ""None"" }",,,58.0,,True,,16.0,True,,,,,31.0,True,,,,,,,,99.0,,True,,,,,214.0,,,True,,
4012f1f8-dee3-41ce-ac44-722cfff590ae,ASU,ASUMAC008968,"Chaetodipus intermedius (Merriam, 1889)",Rodentia,Heteromyidae,Chaetodipus,intermedius,10,12,2022,US,Arizona,32.313924,-110.713359,"{ ""measurements"" : ""TOT: 165, TV: 97, HFL: 21, EAR: 7, WGT: 13"" , ""preservationFluid"" : ""70 percent ethanol"" }",,,13.0,,True,,7.0,True,,,,,21.0,True,,,,,,,,97.0,,True,,,,,165.0,,,True,,
f831ecdf-3df9-415b-aa56-356ac63a7022,ASU,ASUMAC008961,"Chaetodipus intermedius (Merriam, 1889)",Rodentia,Heteromyidae,Chaetodipus,intermedius,10,12,2022,US,Arizona,32.31341,-110.714251,"{ ""measurements"" : ""TOT: 165, TV: 93, HFL: 20, EAR: 7, WGT: 13"" , ""preservationFluid"" : ""70 percent ethanol"" }",,,13.0,,True,,7.0,True,,,,,20.0,True,,,,,,,,93.0,,True,,,,,165.0,,,True,,
06e045ad-ec21-45bd-8919-dfacedfde3bc,ASU,ASUMAC008960,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,10,12,2022,US,Arizona,32.31433,-110.712451,"{ ""measurements"" : ""TOT: 190, TV: 99, HFL: 21, EAR: 20, WGT: 18"" , ""preservationFluid"" : ""70 percent ethanol"" }",,,18.0,,True,,20.0,True,,,,,21.0,True,,,,,,,,99.0,,True,,,,,190.0,,,True,,
85965caf-61ea-45e9-b5d5-eaf7e693c198,ASU,ASUMAC008975,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,10,12,2022,US,Arizona,32.313165,-110.712644,"{ ""measurements"" : ""TOT: 170, TV: 90, HFL: 17, EAR: 19, WGT: 21"" , ""preservationFluid"" : ""70 percent ethanol"" }",,,21.0,,True,,19.0,True,,,,,17.0,True,,,,,,,,90.0,,True,,,,,170.0,,,True,,
10dd6c32-6ce2-4cf3-9be8-b23e8236571d,ASU,ASUMAC008987,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,26,5,2023,US,Arizona,33.73575,-113.28624,"{ ""measurements"" : ""TL 234 mm, TV 138 mm, HF 35 mm, EAR 19 mm, WGT 38.8 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" , ""preparedBy"" : ""Preuss, Piper E."" }",Field Notes on File,,38.8,,,,19.0,,,,,,35.0,,,,,,,,,138.0,,,,,,,234.0,,,,,
b9f3374f-e91b-49a1-aca2-b90711b3a380,ASU,ASUMAC008964,"Chaetodipus baileyi (Merriam, 1894)",Rodentia,Heteromyidae,Chaetodipus,baileyi,10,12,2022,US,Arizona,32.313275,-110.712707,"{ ""measurements"" : ""TOT: 198, TV: 111, HFL: 26, EAR: 10, WGT: 22.3"" , ""preservationFluid"" : ""70 percent ethanol"" }",weighed after frozen; Salvaged Dead,,22.3,,True,,10.0,True,,,,,26.0,True,,,,,,,,111.0,,True,,,,,198.0,,,True,,
b2cf9099-2552-4933-9dc1-6a6724cbad69,ASU,ASUMAC008970,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,10,12,2022,US,Arizona,32.314752,-110.712438,"{ ""measurements"" : ""TOT: 265, TV: 130, HFL: 29, EAR: 27, WGT: 99.8"" , ""preservationFluid"" : ""70 percent ethanol"" }",weighed after frozen; Salvaged Dead; Lesion on neck from extracted bot fly,,99.8,,True,,27.0,True,,,,,29.0,True,,,,,,,,130.0,,True,,,,,265.0,,,True,,
5ae31812-3cce-494d-ac21-eace3af93e07,ASU,ASUMAC008977,"Chaetodipus baileyi (Merriam, 1894)",Rodentia,Heteromyidae,Chaetodipus,baileyi,10,12,2022,US,Arizona,32.313406,-110.712865,"{ ""measurements"" : ""TOT: 204, TV: 119, HFL: 26, EAR: 10, WGT: 26.6"" , ""preservationFluid"" : ""70 percent ethanol"" }",weighed after frozen; Salvaged Dead,,26.6,,True,,10.0,True,,,,,26.0,True,,,,,,,,119.0,,True,,,,,204.0,,,True,,
753e68cc-cede-4d48-aa19-cf9ca4188a5b,ASU,ASUMAC008963,"Chaetodipus baileyi (Merriam, 1894)",Rodentia,Heteromyidae,Chaetodipus,baileyi,10,12,2022,US,Arizona,32.313581,-110.713356,"{ ""measurements"" : ""TOT: 202 mm, TV: 106 mm, HFL: 28 mm, EAR: 10 mm, WGT: 38.24 g"" , ""preservationFluid"" : ""70 percent ethanol"" }",weighed after frozen; Salvaged Dead,,38.24,,,,10.0,,,,,,28.0,,,,,,,,,106.0,,,,,,,202.0,,,,,
1f3faef2-83bb-4048-8392-9fe8647df0e8,ASU,ASUMAC008976,"Chaetodipus baileyi (Merriam, 1894)",Rodentia,Heteromyidae,Chaetodipus,baileyi,10,12,2022,US,Arizona,32.313103,-110.712616,"{ ""measurements"" : ""TOT: 179, TV: 99, HFL: 27, EAR: 8, WGT: 24.1"" , ""preservationFluid"" : ""70 percent ethanol"" }",External measurements taken after frozen; Salvaged Dead,,24.1,,True,,8.0,True,,,,,27.0,True,,,,,,,,99.0,,True,,,,,179.0,,,True,,
1b1d22b4-2967-481e-b41f-2b94f78714cb,ASU,ASUMAC008962,"Chaetodipus baileyi (Merriam, 1894)",Rodentia,Heteromyidae,Chaetodipus,baileyi,10,12,2022,US,Arizona,32.313523,-110.713298,"{ ""measurements"" : ""TOT: 205, TV: 118, HFL: 26, EAR: 6, WGT: 25.3"" , ""preservationFluid"" : ""70 percent ethanol"" }",weighed after frozen; Salvaged Dead,,25.3,,True,,6.0,True,,,,,26.0,True,,,,,,,,118.0,,True,,,,,205.0,,,True,,
19b9b270-e982-4f9f-bb93-f1f07b81fac5,ASU,ASUMAC008969,"Chaetodipus intermedius (Merriam, 1889)",Rodentia,Heteromyidae,Chaetodipus,intermedius,10,12,2022,US,Arizona,32.314052,-110.713517,"{ ""measurements"" : ""TOT: 175, TV: 98, HFL: 21, EAR: 7, WGT: 13"" , ""preservationFluid"" : ""70 percent ethanol"" }",,,13.0,,True,,7.0,True,,,,,21.0,True,,,,,,,,98.0,,True,,,,,175.0,,,True,,
5e8135d7-f0e2-495a-b7c4-362ac618da55,ASU,ASUMAC008988,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,26,5,2023,US,Arizona,33.735796,-113.283299,"{""measurements"" : ""TL 191 mm, HF 19 mm, EAR 18 mm, TW 23.26 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" , ""preparedBy"" : ""Eldridge, Tabitha L.""}",Field Notes on File,,23.26,True,,,18.0,,,,,,19.0,,,,,,,,,,,,,,,,191.0,,,,,
624448c0-985c-48da-98d5-1a1bbbb4e45b,ASU,ASUMAC008985,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,26,5,2023,US,Arizona,33.735948,-113.28369,"{ “measurments” : “TL 245 mm, TV 113 mm, HF 33.5 mm, EAR 24 mm, WGT 80 g, HFL S/U 32 mm” , “preservationFluid” : “70 percent ethanol, formalin fixed” , ""preparedBy"" : ""Wooden, Joscelyn J."" }",Field Notes on File,,80.0,,,,24.0,,,,,,33.5,,,,,,,,,113.0,,,,,,,245.0,,,,,
adeec5c4-adb8-46a4-a91a-b3df31d9f47f,ASU,ASUMAC008983,"Chaetodipus penicillatus (Woodhouse, 1852)",Rodentia,Heteromyidae,Chaetodipus,penicillatus,26,5,2023,US,Arizona,33.736654,-113.283798,"{ ""measurements"" : ""TL 185 mm, TV 99 mm, HF 21 mm, EAR 9 mm, WGT 21 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" , ""preparedBy"" : ""Dodoo, Leodivina N.D."" }",Field Notes on File,,21.0,,,,9.0,,,,,,21.0,,,,,,,,,99.0,,,,,,,185.0,,,,,
4af01603-eb63-4cc0-b192-dd2a5e51038d,ASU,ASUMAC008980,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,10,12,2022,US,Arizona,32.314039,-110.712479,"{ ""measurements"" : ""TOT: 316, TV: 143, HFL: 34, EAR: 30, WGT: 147"" , ""preservationFluid"" : ""70 percent ethanol"" }",Individual exhibited villous mass of translucent tissue in lower abdominal cavity not clearly associated with other organs. Tissue was extracted and placed in centrifuge tube in 95% ethanol.; Lesion on neck from extracted bot fly,,147.0,,True,,30.0,True,,,,,34.0,True,,,,,,,,143.0,,True,,,,,316.0,,,True,,
ab103317-8823-4248-b999-1561923f51cb,ASU,ASUMAC008979,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,10,12,2022,US,Arizona,32.314034,-110.71266,"{ ""measurements"" : ""TOT: 276, TV: 126, HFL: 30, EAR: 27, WGT: 105"" , ""preservationFluid"" : ""70 percent ethanol"" }",Emergency Euthanasia,,105.0,,True,,27.0,True,,,,,30.0,True,,,,,,,,126.0,,True,,,,,276.0,,,True,,
5862aebe-aa5b-4741-9139-44254824e3c6,ASU,ASUMAC008971,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,10,12,2022,US,Arizona,32.31341,-110.713256,"{ ""measurements"" : ""TOT: 306, TV: 154, HFL: 32, EAR: 28, WGT: 172.4"" , ""preservationFluid"" : ""70 percent ethanol"" }",weighed after frozen; Salvaged Dead,,172.4,,True,,28.0,True,,,,,32.0,True,,,,,,,,154.0,,True,,,,,306.0,,,True,,
786b89a5-aee4-4218-a60d-c20391ec1b0b,ASU,ASUMAC008951,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,9,9,2022,US,Arizona,32.439857,-110.788887,"{ ""measurements"" : ""TOT: 228, TV: 92, HFL: 33, EAR: 21, WGT: 60 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,60.0,,,,21.0,True,,,,,33.0,True,,,,,,,,92.0,,True,,,,,228.0,,,True,,
e1dea149-301d-4426-91c3-6ac9038e888b,ASU,ASUMAC008944,"Neotoma mexicana Baird, 1855",Rodentia,Cricetidae,Neotoma,mexicana,9,9,2022,US,Arizona,32.441026,-110.785635,"{ ""measurements"" : ""TOT: 303, TV: 142, HFL: 33, EAR: 25, WGT: 140 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,140.0,,,,25.0,True,,,,,33.0,True,,,,,,,,142.0,,True,,,,,303.0,,,True,,
5fef6f4c-6807-46d7-8fcd-31cce7136c27,ASU,ASUMAC008956,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,9,9,2022,US,Arizona,32.441161,-110.786944,"{ ""measurements"" : ""TOT: 147, TV: 60, HFL: 20, EAR: 19, WGT: 18 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,18.0,,,,19.0,True,,,,,20.0,True,,,,,,,,60.0,,True,,,,,147.0,,,True,,
f2f72a7d-713c-4700-8f6b-fdece15ed966,ASU,ASUMAC008955,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,9,9,2022,US,Arizona,32.441178,-110.785135,"{ ""measurements"" : ""TOT: 146, TV: 51, HFL: 20, EAR: 19, WGT: 16 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,16.0,,,,19.0,True,,,,,20.0,True,,,,,,,,51.0,,True,,,,,146.0,,,True,,
de2e8d81-1864-434f-9c48-fd2a045af6c5,ASU,ASUMAC008954,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,11,9,2022,US,Arizona,32.453969,-110.745106,"{ ""measurements"" : ""TOT: 223, TV: 106, HFL: 35, EAR: 22, WGT: 58 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,58.0,,,,22.0,True,,,,,35.0,True,,,,,,,,106.0,,True,,,,,223.0,,,True,,
58ff5235-b0c9-413d-9e85-c868632bc172,ASU,ASUMAC008945,"Neotoma mexicana Baird, 1855",Rodentia,Cricetidae,Neotoma,mexicana,9,9,2022,US,Arizona,32.441257,-110.78762,"{ ""measurements"" : ""TOT: 311, TV: 133, HFL: 28, EAR: 26, WGT: 145 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,145.0,,,,26.0,True,,,,,28.0,True,,,,,,,,133.0,,True,,,,,311.0,,,True,,
16dea9b6-7534-4a92-a0c9-bbfa1d214869,ASU,ASUMAC008953,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,10,9,2022,US,Arizona,32.451968,-110.746624,"{ ""measurements"" : ""TOT: 216, TV: 88, HFL: 35.5, EAR: 20, WGT: 57 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,57.0,,,,20.0,True,,,,,35.5,True,,,,,,,,88.0,,True,,,,,216.0,,,True,,
211349ca-66d1-4f48-9031-50a50f046609,ASU,ASUMAC008948,"Peromyscus leucopus (Rafinesque, 1818)",Rodentia,Cricetidae,Peromyscus,leucopus,9,9,2022,US,Arizona,32.441081,-110.785628,"{ ""measurements"" : ""TOT: 165, TV: 70, HFL: 20, EAR: 19, WGT: 22 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,22.0,,,,19.0,True,,,,,20.0,True,,,,,,,,70.0,,True,,,,,165.0,,,True,,
3a8a83c5-688c-4254-abce-de64449160ce,ASU,ASUMAC008952,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,10,9,2022,US,Arizona,32.452097,-110.746626,"{ ""measurements"" : ""TOT: 212, TV: 88, HFL: 34, EAR: 20, WGT: 57 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,57.0,,,,20.0,True,,,,,34.0,True,,,,,,,,88.0,,True,,,,,212.0,,,True,,
ad01af5f-4d21-4f84-9d8d-70e050c9f70d,ASU,ASUMAC008947,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,9,9,2022,US,Arizona,32.44106,-110.785339,"{ ""measurements"" : ""TOT: 160, TV: 72, HFL: 22, EAR: 22, WGT: 16 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,16.0,,,,22.0,True,,,,,22.0,True,,,,,,,,72.0,,True,,,,,160.0,,,True,,
44497de5-30b7-4e75-a0d2-ae9654405c16,ASU,ASUMAC008959,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,10,9,2022,US,Arizona,32.45351,-110.745014,"{ ""measurements"" : ""TOT: 189, TV: 98, HFL: 23, EAR: 18, WGT: 24 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,24.0,,,,18.0,True,,,,,23.0,True,,,,,,,,98.0,,True,,,,,189.0,,,True,,
54c5cee4-6a7a-422f-b2af-8f017796ca45,ASU,ASUMAC008950,"Neotoma mexicana Baird, 1855",Rodentia,Cricetidae,Neotoma,mexicana,9,9,2022,US,Arizona,32.441125,-110.786114,"{ ""measurements"" : ""TOT: 300, TV: 138, HFL: 33, EAR: 26, WGT: 125 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,125.0,,,,26.0,True,,,,,33.0,True,,,,,,,,138.0,,True,,,,,300.0,,,True,,
234a023c-3562-40e6-a481-230f23eb0082,ASU,ASUMAC008946,"Sorex monticolus Merriam, 1890",Soricomorpha,Soricidae,Sorex,monticolus,9,9,2022,US,Arizona,32.441407,-110.787782,"{ ""measurements"" : ""TOT: 95, TV: 37, HFL: 12, EAR: 7, WGT: 5 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,5.0,,,,7.0,True,,,,,12.0,True,,,,,,,,37.0,,True,,,,,95.0,,,True,,
26043dbc-0d93-4bd4-bb24-9329d5db46ae,ASU,ASUMAC008949,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,10,9,2022,US,Arizona,32.453336,-110.745804,"{ ""measurements"" : ""TOT: 179, TV: 95, HFL: 23, EAR: 19, WGT: 17 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,17.0,,,,19.0,True,,,,,23.0,True,,,,,,,,95.0,,True,,,,,179.0,,,True,,
c91992db-619f-485d-95d9-3d44a4750d24,ASU,ASUMAC008957,"Reithrodontomys megalotis (Baird, 1857)",Rodentia,Cricetidae,Reithrodontomys,megalotis,9,9,2022,US,Arizona,32.450885,-110.754127,"{ ""measurements"" : ""TOT: 106, TV: 56, HFL: 16, EAR: 12, WGT: 5 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,5.0,,,,12.0,True,,,,,16.0,True,,,,,,,,56.0,,True,,,,,106.0,,,True,,
7dc7d74d-fe0b-4184-8a81-7b7643e83acb,ASU,ASUMAC008958,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,10,9,2022,US,Arizona,32.453329,-110.745807,"{ ""measurements"" : ""TOT: 203, TV: 108, HFL: 23.5, EAR: 19, WGT: 16 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",,,16.0,,,,19.0,True,,,,,23.5,True,,,,,,,,108.0,,True,,,,,203.0,,,True,,
efea6c23-af4f-4e21-b4a0-b721414bed77,ASU,ASUMAC008939,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,15,5,2022,US,Arizona,32.425617,-110.739954,"{ ""measurements"" : ""TOT: 182, TV: 95, HFL: 22, EAR: 16, WGT: 20 g"" , ""preservationFluid"" : """" }",,,20.0,,,,16.0,True,,,,,22.0,True,,,,,,,,95.0,,True,,,,,182.0,,,True,,
d0d1202c-c643-4755-b734-99e73533288d,ASU,ASUMAC008937,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,13,5,2022,US,Arizona,32.389598,-110.708088,"{ ""measurements"" : ""TOT: 197, TV: 72, HFL: 31, EAR: 18, WGT: 66 g"" , ""preservationFluid"" : """" }",,,66.0,,,,18.0,True,,,,,31.0,True,,,,,,,,72.0,,True,,,,,197.0,,,True,,
8263cffd-8ac0-4752-a61d-2246a4d76244,ASU,ASUMAC008943,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,15,5,2022,US,Arizona,32.422614,-110.733364,"{ ""measurements"" : ""TOT: 128, TV: 92, HFL: 34, EAR: 19, WGT: 70 g"" , ""preservationFluid"" : """" }",,,70.0,,,,19.0,True,,,,,34.0,True,,,,,,,,92.0,,True,,,,,128.0,,,True,,
aa0c91ec-5da2-4ade-81e9-db7c02e03a01,ASU,ASUMAC008935,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,13,5,2022,US,Arizona,32.388863,-110.711114,"{ ""measurements"" : ""TOT: 203, TV: 84, HFL: 33, EAR: 20, WGT: 74 g"" , ""preservationFluid"" : ""70 percent ethyl alcohol, formalin fixed"" }",Salvaged Dead,,74.0,,,,20.0,True,,,,,33.0,True,,,,,,,,84.0,,True,,,,,203.0,,,True,,
d5e5ec78-3571-44bb-811c-74278ad4362b,ASU,ASUMAC008934,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,15,5,2022,US,Arizona,32.424957,-110.740188,"{ ""measurements"" : ""TOT: 230, TV: 98, HFL: 33, EAR: 17, WGT: 69 g"" , ""preservationFluid"" : ""70 percent ethyl alcohol, formalin fixed"" }",,,69.0,,,,17.0,True,,,,,33.0,True,,,,,,,,98.0,,True,,,,,230.0,,,True,,
082531d8-8694-4d9b-86a1-6f98303184cb,ASU,ASUMAC008930,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,13,5,2022,US,Arizona,32.389854,-110.710502,"{ ""measurements"" : ""TOT: 183, TV: 99, HFL: 21, EAR: 22, WGT: 20 g"" , ""preservationFluid"" : ""70 percent ethyl alcohol, formalin fixed"" }",Salvaged Dead,,20.0,,,,22.0,True,,,,,21.0,True,,,,,,,,99.0,,True,,,,,183.0,,,True,,
91c51c34-ad7f-4bdf-8741-16de7cc610a8,ASU,ASUMAC008936,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,15,5,2022,US,Arizona,32.425036,-110.740288,"{ ""measurements"" : ""TOT: 153 mm, TV: 65 mm, HFL: 23 mm, EAR: 17 mm, WGT: 20.26 g"" , ""preservationFluid"" : ""70 percent ethyl alcohol, formalin fixed"" }",Salvaged Dead,,20.26,,,,17.0,,,,,,23.0,,,,,,,,,65.0,,,,,,,153.0,,,,,
68411a89-8322-4976-bf70-d1eeac7bb3de,ASU,ASUMAC008928,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,13,5,2022,US,Arizona,32.389522,-110.710368,"{ ""measurements"" : ""TOT: 207, TV: 78, HFL: 31, EAR: 18, WGT: 56 g"" , ""preservationFluid"" : ""none"" }",,,56.0,,,,18.0,True,,,,,31.0,True,,,,,,,,78.0,,True,,,,,207.0,,,True,,
0f3359c6-3138-46c7-950a-b83287a30f67,ASU,ASUMAC008942,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,15,5,2022,US,Arizona,32.425453,-110.740354,"{ ""measurements"" : ""TOT: 220, TV: 92, HFL: 33, EAR: 18, WGT: "" , ""preservationFluid"" : """" }",,,,,,,18.0,True,,,,,33.0,True,,,,,,,,92.0,,True,,,,,220.0,,,True,,
143fe214-2ba5-4f83-991b-3c1a82ea8a9f,ASU,ASUMAC008927,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,13,5,2022,US,Arizona,32.388458,-110.711341,"{ ""measurements"" : ""TOT: 225, TV: 97, HFL: 32, EAR: 22, WGT: 65 g"" , ""preservationFluid"" : ""none"" }",,,65.0,,,,22.0,True,,,,,32.0,True,,,,,,,,97.0,,True,,,,,225.0,,,True,,
d93f6a4a-b9ab-40dc-8c81-ac66c36f0b73,ASU,ASUMAC008933,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,15,5,2022,US,Arizona,32.425232,-110.739191,"{ ""measurements"" : ""TOT: 141, TV: 60, HFL: 20, EAR: 17, WGT: 18 g"" , ""preservationFluid"" : ""70 percent ethyl alcohol, formalin fixed"" }",,,18.0,,,,17.0,True,,,,,20.0,True,,,,,,,,60.0,,True,,,,,141.0,,,True,,
